id,uuid,url,photo_url,date,title,alt_title,creator,subject,back_id,back_text,back_text_source,address,source,location
726455f,bd3de0e0-c557-012f-dd81-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-6f42-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=726455f&t=w,1939,Queens: Cross Island Parkway - Northern Boulevard,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Cross Island Parkway (New York, N.Y.)', 'New York (N.Y.)', 'Queens (New York, N.Y.)'], 'topic': ['Road construction']}",726455b,"Cross Island Parkway, south from Northern Boulevard, showing the Parkway under construction as part of the Belt Parkway system of vehicular highways which will girdle Greater New York.

July 11, 1939
Views 1 and 2

P. L. Sperr
",gpt,"Cross Island Parkway & Northern Boulevard, Queens, NY","Photographic views of New York City, 1870's-1970's / Queens",null
1509463,969f5120-c5cd-012f-a559-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47e2-05ba-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=1509463&t=w,,Spuyten Duyvil,[],,"{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)'], 'topic': ['Buildings, structures, etc.']}",1509464,,,"Spuyten Duyvil, Bronx, NY","Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library. Supplement.  / Bronx",null
722651f,04518400-c552-012f-3184-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-518d-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=722651f&t=w,1911,Manhattan: Polo grounds.,[],"Balgue, George L.","{'name': ['Polo Grounds (New York, N.Y.)'], 'temporal': [], 'geographic': [""Coogan's Bluff (New York, N.Y)"", 'Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Stadiums']}",722651b,"The Polo Grounds on the Harlem River at about 158th Street, viewed north eastward from Coogan's Bluff. Buildings in the background are on the Bronx shore.

May 1911

George L. Balgue
",gpt,"Polo grounds., Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",null
702471f,30100db0-c532-012f-9181-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-c05c-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=702471f&t=w,1923,Brooklyn: 8th Street (South) - Kent Avenue,[],,"{'name': [], 'temporal': [], 'geographic': ['Brooklyn (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Dyeing', 'Textile industry']}",702471b,"47 to 59 South 8th Street, north side between Kent and Wythe Avenues, viewing east toward the latter. The frame building of the ""O. K."" Dye Works is number 51.

1923

Eugene L. Armbruster Collection
",gpt,"8th Street (South) & Kent Avenue, Brooklyn, NY","Photographic views of New York City, 1870's-1970's / Brooklyn","[40.710033, -73.968506]"
704527f,5a0c69b0-c535-012f-25c8-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-d068-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=704527f&t=w,1941,Brooklyn: Fulton Street - Rockwell Place,[],,"{'name': [], 'temporal': [], 'geographic': ['Brooklyn (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Elevated railroads', 'demolition']}",704527b,"1. Fulton St. west of Rockwell Pl. ""L"" demolition. June 21, 1941

P.L. Sperr, photographer

2. Fulton St. at n.w. cor. of Rockwell Pl.
July 14, 1941

P.L. Sperr
",gpt,"Fulton Street & Rockwell Place, Brooklyn, NY","Photographic views of New York City, 1870's-1970's / Brooklyn","[40.68825, -73.979279]"
718651f,bf0f0220-c54b-012f-8280-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-324f-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=718651f&t=w,,Manhattan: Charlton Street - Greenwich Street,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",718651b,"Charlton Street, north side, from Greenwich to Hudson Streets, inclusive.
March 19, 1932.

P. L. Sperr.
",gpt,"Charlton Street & Greenwich Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.727442, -74.008868]"
709630f,6dfc20e0-c53d-012f-9d9c-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-ebdd-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=709630f&t=w,1932,Manhattan: 7th Avenue South - 10th Street,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Apartment houses', 'Gasoline pumps']}",709630b,"Seventh Avenue South, at N.W. corner of 10th Street.
March 20, 1932.
P. L. Sperr, Photographer.
",gpt,"7th Avenue South & 10th Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.73433, -74.0024]"
734578f,837cd2b0-c564-012f-856a-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-ae97-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=734578f&t=w,1923,North (Hudson) River - Shore and skyline - Manhattan - 59th Street - George Washington Bridge - [Weber-Bunke-Lange Coal Company.],['[West 96th Street.]'],"Galloway, Ewing","{'name': [], 'temporal': [], 'geographic': ['Hudson River (N.Y. and N.J.)', 'New York (N.Y.)'], 'topic': ['Barges', 'Coal', 'Coal trade', 'Storage']}",734578b,"North (Hudson) River, shore and skyline, at the foot of West 96th Street, showing the Weber-Bunke-Lange Company, coal bunkers and apparatus.

About 1923.

Ewing Galloway.
",gpt,,"Photographic views of New York City, 1870's-1970's / Topics",null
731201f,2f4efab0-c55f-012f-7878-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-944d-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=731201f&t=w,1934,Celebrations - Parades - Easter.,"['[Manhattan: Park Avenue.]', 'Mr. and Mrs. David R. Mackie.']","Acme Newspictures, Inc.","{'name': [], 'temporal': [], 'geographic': ['New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Easter', 'Parades & processions']}",731201b,"Easter Sunday on Park Avenue.
Mr. and Mrs. David R. Mackie pictured promenading on Park Ave.,
Easter Sunday.
4/1/1934
Acme Newspictures
",gpt,,"Photographic views of New York City, 1870's-1970's / Topics",null
720079f,04110bb0-c54e-012f-1f76-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-3d75-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=720079f&t=w,1936,Manhattan: Grand Street - Lafayette Street,[],,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Courthouses']}",720079b,"146 Grand Street (left) at the N.W. corner of Lafayette (Elm) Street. Shown on the right are Nos. 174 and 176 Lafayette Street, adjoining and north of the corner.

1936.

W.P.A. Photo.
Federal Art Project.
",gpt,"Grand Street & Lafayette Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.720034, -73.99908]"
711182f,ed54f760-c53f-012f-422e-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-f7fc-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=711182f&t=w,1938,Manhattan: 13th Street (West) - Greenwich Avenue,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Jackson Square Park (New York, N.Y.)', 'Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Parks']}",711182b,"W. 13th Street, east from Greenwich Avenue, showing both sides of this thoroughfare. The photographers vantage point is east of Jackson Square; that triangular park on the east side of Eighth Avenue. The apartments shown in the right and left foregrounds are No's. 234 and 243 respectively.

July 31, 1938.

P.L. Sperr
",gpt,"13th Street (West) & Greenwich Avenue, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.738768, -74.002443]"
105158,59a1a580-c5ef-012f-4bf0-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47d9-c9b2-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=105158&t=w,,"Barrett Park Zoo, West New Brighton, Staten Island, N.Y.",[],,"{'name': [], 'temporal': [], 'geographic': ['Staten Island (New York, N.Y.)'], 'topic': []}",,,,"Barrett Park Zoo, West New Brighton, Staten Island, N.Y.",Staten Island post cards / Zoo,null
703632f,f078a310-c533-012f-ae8b-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-c96e-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=703632f&t=w,1941,Brooklyn: Clermont Avenue - Lafayette Avenue,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Brooklyn (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Catholic churches', 'Episcopal churches']}",703632b,"Clermont Avenue, south from Lafayette Avenue, showing St. Johns Roman Catholic Chapel (white building) and the Church of the Messiah (Cove-shaped Steeple).

P. L. Sperr
June 21, 1941
",gpt,"Clermont Avenue & Lafayette Avenue, Brooklyn, NY","Photographic views of New York City, 1870's-1970's / Brooklyn","[40.687749, -73.969786]"
724169f,80c31d60-c554-012f-dc0d-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-5d6a-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=724169f&t=w,1930,Manhattan: Washington Street - Christopher Street,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Warehouses']}",724169b,"Washington Street, east side, from Christopher Street to West 10th (formerly Amos) Street, inclusive.
September 28, 1930.

P. L. Sperr.
",gpt,"Washington Street & Christopher Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.732643, -74.008677]"
709320f,e545dea0-c53c-012f-97e7-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-e971-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=709320f&t=w,"1929, 1933, 1937",Manhattan: 6th Avenue - Greenwich Avenue,[],,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Coffee shops', 'Courthouses', 'Elevated railroads', 'Prisons', 'Railroad stations']}",709320b,"(1)
Sixth Ave., at the convergence of Greenwich Ave. (foreground) and Christopher Street on the west side of same, viewing eastward to show the Eighth Street station of the Sixth Ave. Elevated Line. Buildings shown across same are on the east side of the Ave. from 8th (right) to 9th (left) Streets. Note in the left foreground the foundation work for the new Womens Detention Prison (former site of the old Jefferson Market).

December 31, 1929.

P. L. Sperr.

(2)
A northward view on the east side of Sixth Ave., from West 8th Street.

May 1, 1933.

P. L. Sperr.

(3)
Similar to No. 1, but viewed northeastward on Christopher Street. On the extreme left is Greenwich Ave., and a corner of the new Women's Prison.

September 8, 1937.

P. L. Sperr.
",gpt,"6th Avenue & Greenwich Avenue, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.733623, -73.999551]"
724453f,f57fef80-c554-012f-dea2-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-5fa2-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=724453f&t=w,1925,Manhattan: West End Avenue - 76th Street (West),[],,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Building construction', 'Neighborhoods', 'Reformed churches']}",724453b,"West End Avenue, east side, from 76th to 77th Streets, a block of old houses built between 1885 and 1891, also showing the West End Collegiate Church (Dutch Reformed), founded in 1891, on the N.E. corner of 77th Street.
Notice a new apartment building under construction in the right background.

June 1925.
",gpt,"West End Avenue & 76th Street (West), Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.782417, -73.982618]"
705727f,3dcd76a0-c537-012f-59f3-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-d9c8-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=705727f&t=w,,Brooklyn: Mill Lane - 56th Street (East),[],,"{'name': [], 'temporal': [], 'geographic': ['Brooklyn (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",705727b,"(1) Mill Lane, (Northern Branch) south side, east of East 56th Street, showing the William Bennett house, occupied by him in 1860.

May 1923.

Eugene L. Armbruster Collection.

(2) The same, two years later. The modern houses in the background, are on the west side of East 56th Street.

May 1925.

Eugene L. Armbruster Collection.
",gpt,"Mill Lane & 56th Street (East), Brooklyn, NY","Photographic views of New York City, 1870's-1970's / Brooklyn","[40.618088, -73.92098]"
716093f,b5a51600-c547-012f-6268-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-1e5a-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=716093f&t=w,1900,Manhattan: Amsterdam Avenue - Cathedral Parkway,"['Photographs of the Cathedral of St. John the Divine [during construction. Stone yard, June, 1900.]']",,"{'name': ['Cathedral of St. John the Divine (New York, N.Y.)'], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': ['Building construction']}",716093b,,,"Amsterdam Avenue & Cathedral Parkway, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.802988, -73.963863]"
733936f,68bdac00-c563-012f-5e33-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-a995-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=733936f&t=w,"1931, 1933, 1934",East River - Shore and skyline of Manhattan from East 86th Street - Queensborough Bridge - [Doctor's Hospital ; Municipal Asphalt Plant.],[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['East River (N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Apartment houses', 'Factories', 'Fire stations', 'Hospitals', 'Monuments & memorials', 'Smokestacks']}",733936b,"(1)
East River, shoreline, north from East 86th Street (left), showing Carl Schurz Park and Doctors Hospital on the north side of East End Ave., from East 87th to East 88th Streets. Also shown (right) is a station of the Fire Department and across it the Municipal Asphalt Plant from East 90th to East 91st Streets. The point of vantage is Welfare Island.
April 5, 1933.

P. L. Sperr.

(2)
A closer view of the same, and showing the tug boat Goliath.
September 20, 1934.

P. L. Sperr.

(3)
The same, from another angle.
March 11, 1931.
",gpt,"East 86th Street - Queensborough Bridge - [Doctor's Hospital ; Municipal Asphalt Plant.], Manhattan, NY","Photographic views of New York City, 1870's-1970's / Topics",null
733391f,914eace0-c562-012f-52b0-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-a553-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=733391f&t=w,,Transportation - Coaches.,[],"Ingalls, C. A.; Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)'], 'topic': []}",733391b,"(1) Transportation--Coaches: An old Manhattan coach, in use on Staten Island about 1900.
C. A. Ingalls
Courtesy of Staten Island Museum through P. L. Sperr  About 1900

(2) An old coach, in back of No. 3 Forest Hill Road, Staten Island.
P. L. Sperr

(3) Abandoned stage coaches, on Newell Street near E. Gunhill Road, the Bronx.
P. L. Sperr
",gpt,,"Photographic views of New York City, 1870's-1970's / Topics",null
709836f,c4721200-c53d-012f-eae4-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dc-ed78-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=709836f&t=w,1915,Manhattan: 7th Avenue - 49th Street,[],,"{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York', 'New York (N.Y.)', 'New York (State)'], 'topic': ['Cafeterias', 'Clothing stores']}",709836b,"751-3-5 Seventh Avenue, adjoining and north of the N.E. corner of West 49th Street.

October 31, 1915

Borough President of Manhattan
No. 906
",gpt,"7th Avenue & 49th Street, Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan","[40.760457, -73.983723]"
729455f,57d7f5d0-c55c-012f-242f-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-86ae-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=729455f&t=w,1938,Richmond: Richmond Terrace - Jersey Street,[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['New York (N.Y.)', 'Staten Island (New York, N.Y.)'], 'topic': ['Business districts']}",729455b,"Richmond Terrace, east from (No. 472) a point east of Jersey Street.
June 11, 1938.
P.L. Sperr
",site,"Richmond Terrace & Jersey Street, Staten Island, NY","Photographic views of New York City, 1870's-1970's / Staten Island","[40.646657, -74.088944]"
720912f,46448f60-c54f-012f-d742-58d385a7bc34,https://digitalcollections.nypl.org/items/510d47dd-43f6-a3d9-e040-e00a18064a99,https://images.nypl.org/?id=720912f&t=w,,Manhattan: Lewis Street - 4th Street (East),[],"Sperr, Percy Loomis","{'name': [], 'temporal': [], 'geographic': ['Manhattan (New York, N.Y.)', 'New York (N.Y.)'], 'topic': []}",720912b,"172 to 176 Lewis Street (left), at, adjoining and north of the N.E. corner of East 4th Street. The corner house (No. 172), also bears No. 395 of the latter street. Also shown is east 4th Street, north side, east from and including Lewis Street to the East River.

June 10, 1933.

P. L. Sperr.
",gpt,"Lewis Street & 4th Street (East), Manhattan, NY","Photographic views of New York City, 1870's-1970's / Manhattan",null
